PING 100.64.0.1 (100.64.0.1): 56 data bytes
64 bytes from 100.64.0.1: icmp_seq=189 ttl=63 time=74.969 ms
64 bytes from 100.64.0.1: icmp_seq=190 ttl=63 time=87.190 ms
64 bytes from 100.64.0.1: icmp_seq=191 ttl=63 time=74.829 ms
64 bytes from 100.64.0.1: icmp_seq=192 ttl=63 time=74.584 ms
64 bytes from 100.64.0.1: icmp_seq=193 ttl=63 time=71.607 ms
64 bytes from 100.64.0.1: icmp_seq=194 ttl=63 time=80.255 ms
64 bytes from 100.64.0.1: icmp_seq=195 ttl=63 time=83.942 ms
64 bytes from 100.64.0.1: icmp_seq=196 ttl=63 time=78.052 ms
64 bytes from 100.64.0.1: icmp_seq=197 ttl=63 time=74.787 ms
64 bytes from 100.64.0.1: icmp_seq=198 ttl=63 time=73.478 ms
64 bytes from 100.64.0.1: icmp_seq=199 ttl=63 time=78.207 ms
64 bytes from 100.64.0.1: icmp_seq=200 ttl=63 time=79.850 ms
64 bytes from 100.64.0.1: icmp_seq=201 ttl=63 time=76.715 ms
64 bytes from 100.64.0.1: icmp_seq=202 ttl=63 time=79.448 ms
64 bytes from 100.64.0.1: icmp_seq=203 ttl=63 time=73.891 ms
64 bytes from 100.64.0.1: icmp_seq=204 ttl=63 time=95.053 ms
64 bytes from 100.64.0.1: icmp_seq=205 ttl=63 time=72.167 ms
64 bytes from 100.64.0.1: icmp_seq=206 ttl=63 time=94.399 ms
64 bytes from 100.64.0.1: icmp_seq=207 ttl=63 time=76.279 ms
64 bytes from 100.64.0.1: icmp_seq=208 ttl=63 time=76.546 ms
64 bytes from 100.64.0.1: icmp_seq=209 ttl=63 time=99.529 ms
64 bytes from 100.64.0.1: icmp_seq=210 ttl=63 time=90.509 ms
64 bytes from 100.64.0.1: icmp_seq=211 ttl=63 time=71.325 ms
64 bytes from 100.64.0.1: icmp_seq=212 ttl=63 time=90.893 ms
64 bytes from 100.64.0.1: icmp_seq=213 ttl=63 time=84.524 ms
64 bytes from 100.64.0.1: icmp_seq=214 ttl=63 time=69.373 ms
64 bytes from 100.64.0.1: icmp_seq=215 ttl=63 time=80.943 ms
64 bytes from 100.64.0.1: icmp_seq=216 ttl=63 time=77.574 ms
64 bytes from 100.64.0.1: icmp_seq=217 ttl=63 time=98.522 ms
64 bytes from 100.64.0.1: icmp_seq=218 ttl=63 time=72.372 ms
64 bytes from 100.64.0.1: icmp_seq=219 ttl=63 time=98.745 ms
64 bytes from 100.64.0.1: icmp_seq=220 ttl=63 time=73.132 ms
64 bytes from 100.64.0.1: icmp_seq=221 ttl=63 time=71.959 ms
64 bytes from 100.64.0.1: icmp_seq=222 ttl=63 time=133.153 ms
64 bytes from 100.64.0.1: icmp_seq=223 ttl=63 time=103.845 ms
64 bytes from 100.64.0.1: icmp_seq=224 ttl=63 time=105.475 ms
64 bytes from 100.64.0.1: icmp_seq=225 ttl=63 time=106.363 ms
64 bytes from 100.64.0.1: icmp_seq=226 ttl=63 time=122.326 ms
64 bytes from 100.64.0.1: icmp_seq=227 ttl=63 time=112.761 ms
64 bytes from 100.64.0.1: icmp_seq=228 ttl=63 time=99.430 ms
64 bytes from 100.64.0.1: icmp_seq=229 ttl=63 time=99.980 ms
64 bytes from 100.64.0.1: icmp_seq=230 ttl=63 time=107.650 ms
64 bytes from 100.64.0.1: icmp_seq=231 ttl=63 time=100.257 ms
64 bytes from 100.64.0.1: icmp_seq=232 ttl=63 time=113.418 ms
64 bytes from 100.64.0.1: icmp_seq=233 ttl=63 time=106.168 ms
64 bytes from 100.64.0.1: icmp_seq=234 ttl=63 time=103.454 ms
64 bytes from 100.64.0.1: icmp_seq=235 ttl=63 time=101.628 ms
64 bytes from 100.64.0.1: icmp_seq=236 ttl=63 time=107.969 ms
64 bytes from 100.64.0.1: icmp_seq=237 ttl=63 time=80.212 ms
